galaxy,radius,var_loglik,v_obs,v_model_mean
NGC2403,0.46,0.0027105530655468484,52.0,50.17848089486628
NGC2403,0.56,0.012435779667543547,60.9,56.164594206085376
NGC2403,0.66,0.026216832278410082,65.8,59.90482338994036
NGC2403,0.76,0.06002047318554903,71.7,63.21536973479727
NGC2403,0.86,0.06893429227594898,74.6,65.6121550446316
NGC2403,0.96,0.04033293346650158,74.6,68.01051951380806
NGC2403,1.06,0.036636080825101426,76.6,70.47285709280727
NGC2403,1.16,0.03058608903989343,78.5,72.9568945361933
NGC2403,1.27,0.060793381009405456,83.4,75.72370969059257
NGC2403,1.36,0.0705850147559196,86.4,78.47156832228828
NGC2403,1.47,0.04686753460706763,87.4,81.18019892339585
NGC2403,1.57,0.053658887320464664,90.3,83.82602286542718
NGC2403,1.67,0.0583934892329925,93.3,86.69317671337984
NGC2403,1.77,0.024657400625688167,93.3,89.32257054359869
NGC2403,1.87,0.022359229698297435,95.2,91.58694941497225
NGC2403,1.97,0.02119605596977502,97.2,93.74247708041199
NGC2403,2.08,0.01769314167855154,99.1,96.0518442336686
NGC2403,2.18,0.007381828297099918,98.2,98.22204148802032
NGC2403,2.28,0.011062974348116887,98.2,99.3309516350496
NGC2403,2.37,0.01271517894308961,98.2,99.58528630664375
NGC2403,2.47,0.02200789581113721,97.2,99.85496510168329
NGC2403,2.57,0.015950224702670355,98.2,100.204982028066
NGC2403,2.68,0.01811292193686659,98.2,100.47590751897393
NGC2403,2.78,0.01951775040907463,98.2,100.75410764014522
NGC2403,2.88,0.012876516345668679,99.1,101.04481188307518
NGC2403,2.98,0.010025321478195928,100.0,101.43687690735861
NGC2403,3.08,0.005620028649977945,102.0,102.01794054830975
NGC2403,3.19,0.00985705310848144,101.0,102.6716955773229
NGC2403,3.29,0.014590556259953997,101.0,103.52483614806394
NGC2403,3.39,0.00960868269038922,103.0,104.46118789602309
NGC2403,3.49,0.008281685533164884,107.0,105.33590302134839
NGC2403,3.59,0.023859311571906683,110.0,105.98639527702576
NGC2403,3.69,0.031837210562802254,112.0,106.84740307574468
NGC2403,3.79,0.035380526409206074,114.0,107.45873636457361
NGC2403,3.9,0.08251216168245946,118.0,107.91304235767345
NGC2403,3.99,0.08047683764799432,118.0,108.22591224792859
NGC2403,4.47,0.04492190650190725,118.0,109.97182021607922
NGC2403,4.97,0.10475665937657075,121.0,111.25384915729478
NGC2403,5.47,0.177678868830556,124.0,112.14022506213972
NGC2403,5.96,0.18351374582764013,125.0,112.41215541088016
NGC2403,6.46,0.20023754950366465,126.0,112.55102996968719
NGC2403,6.96,0.1690969931605843,126.0,113.08990858977099
NGC2403,7.45,0.1417311581377042,126.0,113.63456469801237
NGC2403,7.95,0.11733800184237718,126.0,114.22174955964424
NGC2403,8.45,0.10346710689622472,127.0,115.06017384635156
NGC2403,8.94,0.09837961829725146,128.0,115.98822173866873
NGC2403,9.44,0.0725661551033536,128.0,116.9032973952187
NGC2403,9.94,0.041994060886125235,127.0,117.66024608346622
NGC2403,10.43,0.03422737990894114,127.0,118.7234646277707
NGC2403,10.93,0.03343008249804162,128.0,119.67461189333153
NGC2403,11.43,0.040620905497481645,130.0,120.44671112389281
NGC2403,11.92,0.03086666037164982,130.0,120.97272203094478
NGC2403,12.42,0.03703671767754679,132.0,121.6340896717289
NGC2403,12.92,0.03884798658869001,133.0,122.16802211362088
NGC2403,13.42,0.032945513404974466,133.0,122.30515058655962
NGC2403,13.91,0.030408236473496122,133.0,122.23191797185929
NGC2403,14.41,0.03567550346385394,133.0,122.2987942365072
NGC2403,14.91,0.04948580559980213,134.0,122.37972245253138
NGC2403,15.4,0.04836762618441959,134.0,122.35693778391965
NGC2403,15.9,0.04023762216847591,133.0,122.25108678473569
NGC2403,16.4,0.04346983121992986,134.0,122.07471810586665
NGC2403,16.89,0.034899816037335295,134.0,121.67504448582035
NGC2403,17.39,0.05266777765910652,136.0,121.36491762990205
NGC2403,17.89,0.03275494993716854,136.0,120.94584967836599
NGC2403,18.38,0.018617393444781805,135.0,120.5295965251918
NGC2403,18.88,0.016753732059307924,133.0,120.0855487946136
NGC2403,19.38,0.028569602235421297,134.0,120.01065535185941
NGC2403,19.87,0.04182056971960234,136.0,120.32153881257037
NGC2403,20.37,0.03678714811128956,135.0,120.63289986146935
NGC2403,20.87,0.04406963269956792,134.0,120.9773029917952
NGC2683,2.89,0.05045477321800126,189.0,183.61571264399134
NGC2683,5.77,0.10889548919974956,212.0,208.6318358748807
NGC2683,8.66,0.28065488594371324,206.0,196.8133414027631
NGC2683,11.54,0.05192566580962376,200.0,196.97255863969906
NGC2683,14.43,0.093724632352671,172.0,186.97010465044715
NGC2683,17.31,0.04372265704597887,190.0,181.58740967047353
NGC2683,20.2,0.03771834456417467,169.0,177.30235459025394
NGC2683,23.08,0.26839491249754494,150.0,173.8711581394119
NGC2683,28.85,0.04351970367776174,160.0,169.83433084466643
NGC2683,31.74,0.07683663280068365,155.0,168.4810847070125
NGC2683,34.62,0.06945850278064185,151.0,167.41591742618525
NGC2841,3.44,0.09338998038736061,285.0,266.5094274568587
NGC2841,3.77,0.3198771919505267,297.0,264.8906661719857
NGC2841,4.13,0.943820541241433,303.0,264.99393185936225
NGC2841,4.47,1.4712231953506867,306.0,265.30899901659797
NGC2841,4.8,1.4849082533273865,307.0,265.7807989252284
NGC2841,5.13,0.8599197237667779,304.0,266.6905010044727
NGC2841,5.48,0.9792357720718049,308.0,268.0783355142239
NGC2841,5.83,0.6471016020045529,313.0,269.1006778549654
NGC2841,6.16,1.0389634804543162,314.0,270.1285051809365
NGC2841,6.51,1.2806092604348744,315.0,273.17472073589886
NGC2841,6.86,0.9782849223942249,317.0,276.0848108230805
NGC2841,7.18,1.1239952029557134,320.0,278.1789448139964
NGC2841,7.51,0.13464391019541014,316.0,280.3230506084274
NGC2841,7.85,0.08819344828743235,318.0,283.1504593606943
NGC2841,8.21,0.6778967840916121,321.0,285.52021233376166
NGC2841,8.57,0.6837644424279337,323.0,286.73455622685015
NGC2841,8.9,0.336433435753828,321.0,287.33834241011226
NGC2841,9.24,0.474697420192676,323.0,287.2194147768777
NGC2841,9.6,0.515532382215213,323.0,286.84900110712067
NGC2841,9.93,0.3074002512838691,322.0,286.92047569152214
NGC2841,10.27,0.2768723385610754,321.0,287.37106912888714
NGC2841,10.6,0.5356642450407153,323.0,287.7176223191404
NGC2841,10.93,0.3451755000564572,322.0,288.0825749784095
NGC2841,11.27,0.3549137319205627,321.0,288.2733834474649
