galaxy,radius,var_loglik,v_obs,v_model_mean
IC4202,14.11,0.12809688284422507,250.0,239.91549351750615
IC4202,14.59,0.013024665396354274,242.0,240.28887639243715
IC4202,14.98,0.013705036135470425,244.0,240.59600216341715
IC4202,15.75,0.068421469273986,248.0,240.88944127699327
IC4202,16.52,0.08160586403641079,249.0,240.88842652201438
IC4202,17.1,0.030332504184708866,246.0,240.61299153194932
IC4202,17.88,0.0007846919113991472,241.0,239.998787864973
IC4202,18.65,0.008613259739392283,247.0,239.29045536153825
IC4202,19.62,0.0012224373028361373,234.0,238.45018224124652
IC4202,20.78,0.03929275791732464,249.0,238.30460552681163
IC4202,22.13,0.001326436208714081,236.0,238.77828626360875
IC4202,23.0,0.0012323817591915727,245.0,238.73210654865647
IC4202,23.58,0.022606749320882743,243.0,238.65294056267334
IC4202,25.03,0.002766729184267678,238.0,236.94162713306753
IC4202,25.9,0.08246744086861475,247.0,235.68916465517282
NGC0024,0.21,0.0025615890977043637,17.4,24.64193101747267
NGC0024,0.32,0.00034140502200441595,31.0,32.85881122072887
NGC0024,0.43,0.0005041535651566461,36.1,37.99977233127397
NGC0024,0.54,0.0009806211062611454,46.0,43.33674183921996
NGC0024,0.64,0.019214105907620977,58.0,47.103757244974645
NGC0024,0.74,0.015414316251933815,63.4,50.722951152299835
NGC0024,0.85,0.04111785992284091,71.9,54.973765509328366
NGC0024,0.96,0.07457203569340089,76.4,59.28014322281196
NGC0024,1.07,0.06646534435405416,78.1,63.23776531395994
NGC0024,1.17,0.07302964865905798,80.5,66.55247863891272
NGC0024,1.28,0.07227849836726842,82.8,70.12968066319333
NGC0024,1.38,0.06322865398814226,85.6,73.2735030686317
NGC0024,1.48,0.046510634089314745,88.0,76.54049916541247
NGC0024,1.59,0.04601015733958305,92.0,79.51344249735331
NGC0024,1.7,0.03258829281830804,92.4,82.25319429955042
NGC0024,1.8,0.03322476187784313,95.1,84.13813666177197
NGC0024,1.91,0.036795209534441785,96.5,86.06161437601023
NGC0024,2.02,0.05764546993327443,101.0,87.40824111946138
NGC0024,2.13,0.034132265683474654,99.9,88.63592396651184
NGC0024,2.23,0.06746329038776523,103.0,89.55902178279908
NGC0024,2.34,0.06099354099984171,104.0,90.74310475455603
NGC0024,2.44,0.06927949374026872,107.0,91.6602732952987
NGC0024,2.54,0.057671474412214895,107.0,92.38540912072371
NGC0024,2.65,0.03030307203681018,106.0,93.14942883123882
NGC0024,2.76,0.03165240616335161,107.0,93.83063975646468
NGC0024,7.07,0.024202456353441378,104.0,98.25307478189217
NGC0024,8.49,0.0636560624717601,106.0,96.32991241059962
NGC0024,9.91,0.09196366787103981,109.0,94.09908462236392
NGC0024,11.27,0.19233558416248786,110.0,92.17397396392928
NGC0055,1.23,0.07822618199851776,28.7,37.90051097443062
NGC0055,1.84,0.1253875052929247,37.6,47.62171039586008
NGC0055,2.46,0.2325535625807505,43.1,54.799722354526146
NGC0055,3.07,0.17741875410602523,50.1,61.07505350900336
NGC0055,3.68,0.08218222166609693,58.1,67.17100275196502
NGC0055,4.3,0.065666581055837,64.6,72.8638199723496
NGC0055,4.91,0.08313477586167778,68.5,77.12682641747946
NGC0055,5.52,0.08971524916520082,72.3,80.72473993998689
NGC0055,6.14,0.09270153011705819,74.2,83.81830613471963
NGC0055,6.75,0.05653277043741717,78.9,86.4255165220683
NGC0055,7.37,0.045942095487851276,82.4,88.78072797725595
NGC0055,7.98,0.03249990355363381,84.3,90.84814880765435
NGC0055,8.59,0.02468238557942196,85.4,93.07848131199138
NGC0055,9.21,0.06889632295170234,85.3,94.57457872016641
NGC0055,9.82,0.07280342703122043,86.8,95.36878518831651
NGC0055,10.43,0.0783529059992406,85.4,95.78659456816924
NGC0055,11.05,0.061238013384962736,85.4,95.442370330768
NGC0055,11.66,0.10851832078967713,86.2,95.03883921763256
NGC0055,12.28,0.08383156209902089,86.1,95.39918154763892
NGC0055,12.89,0.17469581041441995,87.4,95.95588423239349
NGC0055,13.5,0.1615815136307073,86.5,96.51875007300538
NGC0247,1.08,0.001403621826506643,34.6,33.604626316647995
NGC0247,1.61,0.007751435294655826,47.0,43.4067583312224
NGC0247,2.15,0.03875285385720555,59.1,50.571968174122624
NGC0247,2.7,0.05131370191689378,64.4,56.43757922313291
NGC0247,3.22,0.027514525463181255,67.4,61.79744993389759
NGC0247,3.77,0.012116693750388234,69.8,66.84185561353638
NGC0247,4.31,0.0033574736142533766,71.3,71.39536934848444
