galaxy,radius,var_loglik,v_obs,v_model_mean
ESO563-G021,6.69,1.3676561534415055,246.0,222.47962961241313
ESO563-G021,7.58,2.317806222962998,268.0,234.25663836042165
ESO563-G021,8.47,4.211280392664876,283.0,247.67396412608556
ESO563-G021,10.23,0.5085181862988127,291.0,268.46098377597775
ESO563-G021,12.06,1.7784268818047455,310.0,284.98723980884165
ESO563-G021,13.44,0.05372260282474406,310.0,291.144718796747
ESO563-G021,15.18,0.04152859275017522,310.0,299.0957892065388
ESO563-G021,16.83,0.05262187362357202,314.0,304.46525675731993
ESO563-G021,18.56,0.1003403271430333,317.0,303.7334437180417
ESO563-G021,20.3,0.15244597590640938,319.0,305.3893099248013
ESO563-G021,21.94,0.060509087327048926,318.0,309.59697601633496
ESO563-G021,23.68,0.03128756827517131,317.0,312.72930586714244
ESO563-G021,25.41,0.08344234646049838,317.0,309.4290698715405
ESO563-G021,27.06,0.04399763815813278,312.0,306.0061422602559
ESO563-G021,28.8,0.10245422198586551,312.0,301.3484288583146
ESO563-G021,30.53,0.09107686151873831,311.0,296.78056175546385
ESO563-G021,32.18,0.061034834802778,310.0,293.97846243466
ESO563-G021,33.91,0.07423097829549843,313.0,291.9717486807094
ESO563-G021,35.65,0.5078872483062434,320.0,289.3755183151214
ESO563-G021,37.3,0.6748259990111813,321.0,287.4918856233092
ESO563-G021,39.03,0.6823709163462078,320.0,285.14526968318216
ESO563-G021,40.76,0.40028139155983344,315.0,283.00629348977367
ESO563-G021,42.41,0.3987326338472942,312.0,281.487951925676
F568-3,0.64,0.00520701789881172,12.4,20.740582205453777
F568-3,1.18,0.01488676750873143,21.9,30.369281419774158
F568-3,1.8,0.01888330025662814,32.3,38.69402458162845
F568-3,2.03,0.0055589577009901555,37.9,41.32366076360336
F568-3,2.78,0.0018485159221366782,53.1,49.53303884164449
F568-3,3.0,0.014241241424293583,62.4,51.66660256199167
F568-3,3.64,0.028172757862281468,68.0,57.379012456724254
F568-3,4.19,0.055077109880390614,78.0,61.880480958562984
F568-3,4.6,0.0828293478115679,82.3,64.2937271913257
F568-3,5.14,0.07894243205854473,85.7,67.08734090751712
F568-3,5.39,0.05668151073477962,85.5,68.6915664130944
F568-3,6.31,0.010166749794174713,89.5,74.97963124389884
F568-3,9.1,0.0002954162357558975,95.2,89.92610810660952
F568-3,10.17,0.0003956276620688849,97.5,95.10260337966689
F568-3,11.99,0.0007946375406038261,101.0,101.639217132053
F568-3,14.02,0.0004883171729417026,107.0,106.88996346066261
F568-3,15.94,8.157388832385638e-05,117.0,111.73678268206255
F568-3,17.98,7.039994219599625e-05,120.0,114.93980133025043
F568-V1,0.39,7.183375896400402e-06,17.4,18.890758536317936
F568-V1,1.18,5.0100797838729265e-05,46.3,39.22325454699247
F568-V1,1.95,0.020265207380264244,69.1,48.345792185038356
F568-V1,2.74,0.18473733477579712,85.2,53.749249678527065
F568-V1,3.53,0.18584714785961853,93.2,60.55366612154501
F568-V1,4.3,0.07485996253670486,100.0,66.55500242906706
F568-V1,5.09,0.19926017718446323,108.0,70.61311968763482
F568-V1,5.87,0.1881903912570923,112.0,73.35459627942188
F568-V1,6.4,0.014784476028382837,113.0,75.56680296540453
F568-V1,7.44,0.030298793850816182,113.0,80.38389420832297
F568-V1,8.21,0.02350974480637385,112.0,84.00826880883656
F568-V1,9.0,0.0028908892993888195,111.0,86.71752085715424
F568-V1,9.72,0.0035050319006252164,111.0,89.95505831603765
F568-V1,11.79,0.001097591457588861,113.0,99.11551488998687
F568-V1,17.63,0.0002951800160591515,118.0,105.9102381306285
F574-1,0.47,0.0033407262882815146,15.3,20.132278272340393
F574-1,1.41,0.004548457346571024,41.0,43.3367300987348
F574-1,2.35,0.0346472737236805,60.7,54.9668458164061
F574-1,3.29,0.21478333914310088,74.9,60.22118033799658
F574-1,4.22,0.22674157140748813,83.0,65.46830776521395
F574-1,5.17,0.2686642265469581,86.8,70.89921154036892
F574-1,6.11,0.18487034091850005,89.4,76.11638188461662
F574-1,7.05,0.1528955512398115,92.5,79.9676558026547
F574-1,7.99,0.09872163934829413,94.7,84.18541660816491
F574-1,8.92,0.06534156531559486,96.3,87.05209389140846
F574-1,9.87,0.02916536809246973,97.8,91.32175155964235
F574-1,10.79,0.007850441195449883,98.8,95.58422738683963
F574-1,11.8,0.002527908481810384,99.5,99.78478212750832
F574-1,12.6,0.005332268729401904,99.7,102.5946250681975
IC2574,0.85,0.023522411110766982,10.3,17.48879079461369
IC2574,1.14,0.03481634877322635,12.9,21.089117429602428
IC2574,1.42,0.041794935963372325,16.4,24.037346940112158
IC2574,1.71,0.05371448946352854,18.6,27.365335075590917
IC2574,1.99,0.08425742198735854,19.8,30.644223827693565
IC2574,2.28,0.039895572549088494,26.1,32.89846316244004
IC2574,2.55,0.04116709323980034,27.7,35.264137696217226
IC2574,2.84,0.042323414102525464,29.7,37.21168615538231
IC2574,3.13,0.0243811757291775,33.0,38.97062983066677
IC2574,3.41,0.02905440498930644,34.8,40.46358369188484
IC2574,3.7,0.035289081553420726,35.0,41.0862273659226
IC2574,3.98,0.0012577577786203687,39.0,41.384510328836
IC2574,4.26,0.027174579543351573,35.9,42.71187976389772
IC2574,4.55,0.028671578404864187,40.0,46.20775465770257
IC2574,4.84,0.13036191648055162,38.7,49.43316051850213
IC2574,5.12,0.1136519299979314,41.8,51.716870256354
IC2574,5.41,0.12111808846157666,42.9,53.06726398280833
IC2574,5.68,0.12040774426737842,44.4,54.89321482775251
IC2574,5.97,0.12511842023382558,46.1,56.488016554108235
IC2574,6.26,0.10278519518798225,49.0,58.706307981679885
IC2574,6.54,0.07894327866178145,51.9,60.884034287782995
IC2574,6.83,0.06282138498613958,53.1,62.03534819855826
IC2574,7.1,0.0679814528599968,54.0,63.31687024938455
IC2574,7.39,0.05283853642177966,55.9,64.42648605664114
IC2574,7.68,0.02712628698660075,58.8,66.20279223004609
IC2574,7.96,0.03941024443547151,57.3,67.61749366229473
IC2574,8.25,0.02759005192949693,54.0,68.86706645366594
IC2574,8.52,0.002118266466803306,63.8,69.20523626585161
IC2574,8.81,0.02228938125663104,60.5,69.97028123457392
IC2574,9.1,0.026460320059704272,61.0,70.89286958822368
IC2574,9.38,0.02212316758848261,66.0,72.25227385962651
IC2574,9.67,0.032581610317999526,65.2,74.35663860790154
IC2574,9.96,0.019087335078543547,67.1,75.59016319890813
IC2574,10.23,0.007523089780652123,67.5,77.393661505617
IC4202,0.77,7.488095600055945,35.1,110.8954633116528
IC4202,1.59,9.440005618169812,77.9,150.0849461083059
IC4202,2.36,1.4959069199955966,115.0,158.73214206451618
IC4202,3.13,0.115449531375243,156.0,164.42573445243303
IC4202,3.95,0.5598569843686324,192.0,174.32707284192867
IC4202,4.73,0.8069834583685201,204.0,183.82588625396113
IC4202,5.5,0.7619788695975344,209.0,188.61093747731317
