galaxy,radius,var_loglik,v_obs,v_model_mean
NGC0891,9.73,1.0058129694623723,227.0,221.3649745649309
NGC0891,10.64,1.6108745830696691,227.0,218.9461690258833
NGC0891,11.58,1.1264864898321978,224.0,217.601427686358
NGC0891,12.52,0.6523035242083361,220.0,215.06544156676725
NGC0891,13.46,0.33181954802795577,218.0,215.07173165417527
NGC0891,14.4,0.2768331739804955,217.0,213.87813284795592
NGC0891,15.33,0.20067401863649628,216.0,211.80996878334963
NGC0891,16.27,0.0576555423534867,210.0,209.69550305703382
NGC0891,17.11,0.060085591196894356,208.0,207.38524369041613
NGC2403,0.16,0.005181588373087833,24.5,22.811559327842094
NGC2403,0.26,0.0172238023610124,35.3,32.79797457812573
NGC2403,0.36,0.019156332164705744,43.2,42.101880256106895
NGC2403,0.46,0.050102690112294845,52.0,49.880171749049865
NGC2403,0.56,0.1342323878683155,60.9,55.82469935255899
NGC2403,0.66,0.33913151363076355,65.8,59.55063158519041
NGC2403,0.76,0.6857461354277783,71.7,62.849920775755365
NGC2403,0.86,0.7421835957463672,74.6,65.2454120444378
NGC2403,0.96,0.5147753485954912,74.6,67.64052180028716
NGC2403,1.06,0.4775421629794251,76.6,70.0972510107897
NGC2403,1.16,0.39485357346536853,78.5,72.57421510887373
NGC2403,1.27,0.67368688295777,83.4,75.33156856762513
NGC2403,1.36,0.7933793055169774,86.4,78.06479154382727
NGC2403,1.47,0.5925971023526235,87.4,80.76251239519259
NGC2403,1.57,0.6677532309332486,90.3,83.39532175984715
NGC2403,1.67,0.706089864470313,93.3,86.24603446068122
NGC2403,1.77,0.3884805949281212,93.3,88.86138961201789
NGC2403,1.87,0.376575721627495,95.2,91.11580702342461
NGC2403,1.97,0.35301760048993547,97.2,93.26229381674301
NGC2403,2.08,0.29875154714200913,99.1,95.56192720807766
NGC2403,2.18,0.13193427870164567,98.2,97.72214236631291
NGC2403,2.28,0.1333408542200476,98.2,98.83412083506003
NGC2403,2.37,0.1465270199059098,98.2,99.10016653032791
NGC2403,2.47,0.17488330939653432,97.2,99.3828351167859
NGC2403,2.57,0.14411508933307007,98.2,99.7445890699789
NGC2403,2.68,0.15652396181645625,98.2,100.0291850254793
NGC2403,2.78,0.15163648595212534,98.2,100.31952895099644
NGC2403,2.88,0.10061958121923859,99.1,100.6234337235745
NGC2403,2.98,0.09290814515286863,100.0,101.02737148025581
NGC2403,3.08,0.08577479261007943,102.0,101.61865885122765
NGC2403,3.19,0.07524436601948582,101.0,102.28255431177638
NGC2403,3.29,0.08873450735739993,101.0,103.14239656086538
NGC2403,3.39,0.08510789065665252,103.0,104.08523514452152
NGC2403,3.49,0.15927322656824347,107.0,104.96670424134022
NGC2403,3.59,0.3211117821880615,110.0,105.62661032144526
NGC2403,3.69,0.3282153660511352,112.0,106.4954770533109
NGC2403,3.79,0.25251755743993765,114.0,107.11705617689614
NGC2403,3.9,0.4967662039299409,118.0,107.58297231780033
NGC2403,3.99,0.5065290496229964,118.0,107.90724308978477
NGC2403,4.47,0.2800984343209801,118.0,109.71115536524252
NGC2403,4.97,0.9042217074706096,121.0,111.04131632019367
NGC2403,5.47,1.7503613988573625,124.0,111.97344315023513
NGC2403,5.96,1.7335669864676222,125.0,112.29224399480856
NGC2403,6.46,1.898219999940513,126.0,112.47498889417376
NGC2403,6.96,1.6121638113757155,126.0,113.06000932415074
NGC2403,7.45,1.3704360946543834,126.0,113.65194308482384
NGC2403,7.95,1.1557034804183133,126.0,114.28533373596504
NGC2403,8.45,0.9557947625021354,127.0,115.17108254833707
NGC2403,8.94,0.937055050482362,128.0,116.14194781322205
NGC2403,9.44,0.6766420681501049,128.0,117.09952789660686
NGC2403,9.94,0.37217952176798674,127.0,117.89373578200978
NGC2403,10.43,0.3607106462097379,127.0,118.99555883757499
NGC2403,10.93,0.3723333196038555,128.0,119.98160062920462
NGC2403,11.43,0.42821719469045566,130.0,120.78243845819341
NGC2403,11.92,0.3008808385017171,130.0,121.33309028179578
NGC2403,12.42,0.3382722374043987,132.0,122.01964456604372
NGC2403,12.92,0.3570844049971126,133.0,122.5756201649909
NGC2403,13.42,0.28093679115828485,133.0,122.72834916909426
NGC2403,13.91,0.24623751468999908,133.0,122.665376622025
NGC2403,14.41,0.343604919818461,133.0,122.74485944403456
NGC2403,14.91,0.5614674388462193,134.0,122.83768658799994
NGC2403,15.4,0.5480624993488269,134.0,122.82449074108052
NGC2403,15.9,0.4677110435394276,133.0,122.7265752442636
NGC2403,16.4,0.43516904413915647,134.0,122.55582109433497
NGC2403,16.89,0.2773117388555153,134.0,122.15869837164213
NGC2403,17.39,0.4212266659021341,136.0,121.8521678717097
NGC2403,17.89,0.19275039187476753,136.0,121.43453954045967
NGC2403,18.38,0.0912609278708797,135.0,121.0185049972695
NGC2403,18.88,0.08735390093215739,133.0,120.57458563789594
NGC2403,19.38,0.1733037129346368,134.0,120.50474980694952
NGC2403,19.87,0.27152654226585193,136.0,120.82548847483862
NGC2403,20.37,0.25516874823967844,135.0,121.14673118722054
NGC2403,20.87,0.4131006691391761,134.0,121.50026703581078
NGC2683,2.89,0.24514800818651086,189.0,181.41656093672844
NGC2683,5.77,0.9736341490785807,212.0,206.54620894455917
NGC2683,8.66,1.68146985970931,206.0,195.2778094130661
NGC2683,11.54,0.41933445566765887,200.0,195.69819531244357
NGC2683,14.43,0.15434063212257595,172.0,186.01111725429266
NGC2683,17.31,0.14093192906754726,190.0,180.81335213481697
NGC2683,20.2,0.07282685091309557,169.0,176.6470279384946
NGC2683,23.08,0.5850238164794879,150.0,173.2899928835829
NGC2683,28.85,0.09322399500735958,160.0,169.35866420589429
NGC2683,31.74,0.17111067965310348,155.0,168.0432844560735
NGC2683,34.62,0.14177551205920955,151.0,167.00877023197833
NGC2841,3.44,1.3385983695816706,285.0,243.75982523551372
NGC2841,3.77,2.712514587674666,297.0,242.5734332962691
